epoch_loss,train_score,test_score
2.304366636276245,0.10173697270471464,0.10416666666666667
2.3037552714347838,0.09609375,0.10677083333333333
2.3035427014033,0.1902398676592225,0.16666666666666666
2.2831293642520905,0.19933829611248965,0.1875
2.214547026157379,0.19140625,0.203125
2.1520956416924792,0.20347394540942929,0.21875
2.0979435648236957,0.23490488006617039,0.24281150159744408
2.050710543990135,0.2572373862696443,0.24739583333333334
2.0113533284929064,0.29280397022332505,0.31309904153354634
1.9750522541999818,0.31015625,0.33226837060702874
1.9500135909427296,0.2787427626137304,0.268370607028754
1.9228974640369416,0.3829611248966088,0.3776041666666667
1.896888147867643,0.369727047146402,0.3463541666666667
1.8721597961017065,0.3283705541770058,0.3258785942492013
1.8511292632420857,0.2977667493796526,0.2630208333333333
1.8307304248213767,0.359375,0.359375
1.8101790652555578,0.38957816377171217,0.3738019169329074
1.791256492667728,0.3945409429280397,0.3645833333333333
1.7701545746702896,0.4284532671629446,0.4088541666666667
1.7528465330600738,0.39619520264681557,0.4375
1.7348211742582775,0.4441687344913151,0.4322916666666667
1.7151528038761832,0.4044665012406948,0.375
1.6990158013675525,0.41356492969396197,0.4479166666666667
1.6828234975536664,0.4640198511166253,0.4947916666666667
1.6650311365127564,0.428125,0.453125
1.6479035166593698,0.4325889164598842,0.46006389776357826
1.6336450082284433,0.4392059553349876,0.4479166666666667
1.6190793097019196,0.49609375,0.484375
1.6037955658189182,0.46319272125723737,0.5
1.588541447321574,0.5210918114143921,0.5052083333333334
1.5735778735529993,0.5186104218362283,0.5463258785942492
1.5573469210416078,0.53125,0.5130208333333334
1.5461555141391177,0.40694789081885857,0.421875
1.53723443255705,0.43828125,0.4244791666666667
1.5252019088608877,0.5210918114143921,0.5130208333333334
1.5140395717488395,0.5277088502894954,0.5207667731629393
1.500391975125751,0.5773366418527709,0.5942492012779552
1.4870686184418829,0.5583126550868487,0.59375
1.472736544486804,0.6112489660876758,0.5651041666666666
1.4577713334560394,0.6004962779156328,0.5527156549520766
1.4460238211038636,0.64140625,0.6134185303514377
1.4336185487962905,0.65390625,0.645367412140575
1.4183532343354337,0.68671875,0.6875
1.4034305633469062,0.7262200165425972,0.7005208333333334
1.3877086640066572,0.7162944582299421,0.7447916666666666
1.3721284641519838,0.738626964433416,0.6932907348242812
1.3563084311307745,0.7551695616211745,0.734375
1.339912611618638,0.7484375,0.7682291666666666
1.3238656986124662,0.778125,0.7395833333333334
1.3100011788606645,0.7270471464019851,0.7291666666666666
1.2950420638509825,0.7965260545905707,0.7916666666666666
1.279739767828813,0.8081058726220016,0.8229166666666666
1.2650742522388134,0.7866004962779156,0.7859424920127795
1.2566882775337607,0.5930521091811415,0.6536458333333334
1.248656562404199,0.72890625,0.6996805111821086
1.238470421358943,0.7369727047146402,0.734375
1.2264861929312088,0.8089330024813896,0.8072916666666666
1.212823304122892,0.8180314309346567,0.792332268370607
1.1987176075577737,0.8484375,0.8828125
1.1844518224895,0.8618693134822167,0.8958333333333334
1.1706198588746493,0.840625,0.8515625
1.1579663930400725,0.85546875,0.8333333333333334
1.1455400005219474,0.86171875,0.8594249201277955
1.1343783502466978,0.8271298593879239,0.8619791666666666
1.1226845846267848,0.8796875,0.9010416666666666
1.1103494719573945,0.8957816377171216,0.8977635782747604
1.0982558014899937,0.9203125,0.9140625
1.085515877166215,0.913151364764268,0.9073482428115016
1.0739383547850276,0.921875,0.9348958333333334
1.0620090583605426,0.9148056244830438,0.8984375
1.0504652226055171,0.9363110008271298,0.9375
1.038716551558011,0.8941273779983457,0.8828125
1.027212796982837,0.94609375,0.953125
1.0158531184836819,0.9390625,0.9375
1.004685628036658,0.956989247311828,0.9713541666666666
0.9932135443448236,0.9627791563275434,0.9713541666666666
0.9821295446486442,0.9528535980148883,0.953125
0.9717720316579709,0.9296875,0.9192708333333334
0.9615979543403734,0.9495450785773366,0.9296875
0.9529894639085978,0.9156327543424317,0.9036458333333334
0.9447131623824437,0.8767576509511993,0.8722044728434505
0.9359298837802759,0.9265625,0.9140625
0.9267272036657276,0.9346567411083541,0.9296875
0.9181662970532973,0.9470636889991728,0.9401041666666666
0.9090240179440554,0.9660876757650951,0.9661458333333334
0.9002746388402789,0.9470636889991728,0.9401041666666666
0.8914617593774851,0.971875,0.9680511182108626
0.8823522392660379,0.9693961952026469,0.9479166666666666
0.8744113604171893,0.9693961952026469,0.9661458333333334
0.8667133698115747,0.9503722084367245,0.9427083333333334
0.8589704255726966,0.9703125,0.9739583333333334
0.8505873532479872,0.9743589743589743,0.9661458333333334
0.8423022097237007,0.9809760132340778,0.9739583333333334
0.8339631672988229,0.9768403639371381,0.9869791666666666
0.825903008505702,0.9768403639371381,0.9791666666666666
0.8178642555838451,0.9909015715467329,0.9921875
0.8098511582086843,0.9900744416873449,0.9921875
0.8020663520853434,0.98984375,0.9947916666666666
0.7944214897013899,0.9851116625310173,0.9921875
0.7871676281588152,0.93125,0.9427083333333334
0.7805766279126822,0.9511993382961125,0.984375
0.7740771839039071,0.9528535980148883,0.9680511182108626
0.7678753568329713,0.9586435070306039,0.953125
