epoch_loss,train_score,test_score
2.02578489780426,0.5290423861852434,0.5329153605015674
0.9402673780918122,0.7974882260596546,0.7711598746081505
0.5042971719056368,0.8995290423861853,0.8620689655172413
0.35392781179398297,0.9215070643642073,0.8871473354231975
0.27548517286777496,0.9379905808477237,0.9090909090909091
0.21405356004834175,0.9262166405023547,0.8840125391849529
0.17654567575082183,0.9552590266875981,0.9122257053291536
0.15011495298240335,0.9536891679748822,0.9467084639498433
0.12876830610912293,0.966248037676609,0.9059561128526645
0.11108172312378883,0.9748822605965463,0.9153605015673981
0.07021468456368893,0.9850863422291993,0.9404388714733543
0.04782786112045869,0.9905808477237049,0.9404388714733543
0.03935490456642583,0.9921507064364207,0.9498432601880877
0.030867634221795014,0.9882260596546311,0.9278996865203761
0.028593408624874427,0.9913657770800628,0.9373040752351097
0.036663828691234815,0.9897959183673469,0.9310344827586207
0.03095906659364118,0.9976452119309263,0.9373040752351097
0.025069615803658962,0.9929356357927787,0.9435736677115988
0.05689225596142933,0.9905808477237049,0.9278996865203761
0.03820298918290064,0.9960753532182104,0.9435736677115988
0.02033522302917845,0.9968602825745683,0.9310344827586207
0.010181464125344064,0.9984301412872841,0.9467084639498433
0.004307078974306933,0.9976452119309263,0.9467084639498433
0.0018982897621754092,1.0,0.9435736677115988
0.002828274652529217,0.9992150706436421,0.9404388714733543
0.0018168097394664073,1.0,0.9435736677115988
0.0005614221847281442,1.0,0.9435736677115988
0.00041816058928816345,1.0,0.9435736677115988
0.0003706935995069216,1.0,0.9435736677115988
0.0003136649715088424,1.0,0.9435736677115988
0.00028143646986791284,1.0,0.9435736677115988
0.000250649612826237,1.0,0.9435736677115988
0.00023306029088416836,1.0,0.9435736677115988
0.00021448907518788473,1.0,0.9435736677115988
0.0001943862757343595,1.0,0.9404388714733543
0.0001815573747990129,1.0,0.9435736677115988
0.00016821681210785755,1.0,0.9404388714733543
0.0001562940477469965,1.0,0.9404388714733543
0.00014703108367939422,1.0,0.9404388714733543
0.00013656923806593113,1.0,0.9404388714733543
0.00012787507253051445,1.0,0.9404388714733543
0.00012109862459510622,1.0,0.9404388714733543
0.00011335756339576619,1.0,0.9404388714733543
0.00010572327605586906,1.0,0.9404388714733543
0.0001009265120501368,1.0,0.9404388714733543
9.53859181208827e-05,1.0,0.9404388714733543
8.932588837069488e-05,1.0,0.9373040752351097
8.540286305560584e-05,1.0,0.9373040752351097
8.218530567773996e-05,1.0,0.9373040752351097
7.66130939609866e-05,1.0,0.9404388714733543
7.470310169992445e-05,1.0,0.9404388714733543
6.935509863978951e-05,1.0,0.9373040752351097
6.602087389637746e-05,1.0,0.9373040752351097
6.23826624632784e-05,1.0,0.9373040752351097
5.995250460273382e-05,1.0,0.9373040752351097
5.726979566134105e-05,1.0,0.9373040752351097
5.499501392023376e-05,1.0,0.9373040752351097
5.2176458439134876e-05,1.0,0.9373040752351097
5.004766620118062e-05,1.0,0.9373040752351097
4.787937873516057e-05,1.0,0.9373040752351097
4.580471293138544e-05,1.0,0.9373040752351097
4.420536776024164e-05,1.0,0.9373040752351097
4.2169107791778516e-05,1.0,0.9373040752351097
4.067435826300425e-05,1.0,0.9373040752351097
3.906104969928492e-05,1.0,0.9373040752351097
3.7469250521837694e-05,1.0,0.9373040752351097
3.583087493552739e-05,1.0,0.9373040752351097
3.4551936869320345e-05,1.0,0.9373040752351097
3.33277373385954e-05,1.0,0.9373040752351097
3.1929638646488455e-05,1.0,0.9373040752351097
3.0913375496766093e-05,1.0,0.9373040752351097
2.9726498632953734e-05,1.0,0.9373040752351097
2.8416277712040027e-05,1.0,0.9373040752351097
2.759836778523095e-05,1.0,0.9373040752351097
2.6886874923093274e-05,1.0,0.9373040752351097
2.5794618352392717e-05,1.0,0.9373040752351097
2.4830699919675682e-05,1.0,0.9373040752351097
2.3927500853915264e-05,1.0,0.9373040752351097
2.29683833879335e-05,1.0,0.9373040752351097
2.2135450240057253e-05,1.0,0.9373040752351097
2.177667807359285e-05,1.0,0.9373040752351097
2.0821711444796165e-05,1.0,0.9373040752351097
2.0088174022703242e-05,1.0,0.9373040752351097
1.9471267773951694e-05,1.0,0.9373040752351097
1.8836790621890033e-05,1.0,0.9373040752351097
1.8357295977011746e-05,1.0,0.9373040752351097
1.75153696545749e-05,1.0,0.9373040752351097
1.6999678746287827e-05,1.0,0.9373040752351097
1.6407599343892797e-05,1.0,0.9373040752351097
1.6010989889991832e-05,1.0,0.9373040752351097
1.5522988223892754e-05,1.0,0.9373040752351097
1.4910913068888477e-05,1.0,0.9373040752351097
1.4624211837599433e-05,1.0,0.9373040752351097
1.4004396791733598e-05,1.0,0.9373040752351097
1.3508499074532665e-05,1.0,0.9373040752351097
1.3119711383069443e-05,1.0,0.9373040752351097
1.2818027261118915e-05,1.0,0.9373040752351097
1.2503671831609608e-05,1.0,0.9373040752351097
1.2047192137742968e-05,1.0,0.9373040752351097
1.1616462344932188e-05,1.0,0.9373040752351097
